COD_PERSONA,SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,Dropout,AGE
35449,M,local,local,S,private,7,28,0,0,29,35,1,3.53125,1.8,0,0.22916667,12.255313,14.23375,12.210313,14.163438,14.86,14.86,12.9561825,0.4369748,94,1,19
35560,M,local,local,S,private,5,32,0,0,32,37,1,3.4126985,1.4,0,1.468254,12.445833,15.26375,12.37125,15.215,15.12,15.12,13.795168,1.7700053,108,1,19
35629,M,local,local,S,public,14,27,0,0,26,41,1,3.8862433,2.5,0,2.4814816,10.364445,12.585278,10.295834,12.3,13.453333,13.453333,10.961854,3.2496414,91,1,19
35713,F,local,local,S,private,5,35,0,0,34,40,1,3.8492064,1.6666666,0,3.0873015,13.835,15.564445,13.723611,15.449445,16.94,16.94,13.73422,3.6813726,121,0,20
35818,M,local,local,S,public,0,38,1,0,38,38,1,3.4642856,1.0,0,1.2698413,17.242916,18.303333,17.267084,18.27125,17.18,17.18,17.775108,1.3415892,131,0,19
35829,M,local,local,S,private,4,35,0,0,36,39,1,3.3265307,2.0,0,4.2959185,12.664286,14.125714,12.660714,14.054643,13.295,13.295,13.049912,3.8914027,118,1,20
35849,M,local,local,S,public,7,18,0,25,18,25,1,3.4944444,2.3333333,0,5.197222,11.050417,13.939167,10.852917,13.858334,14.535,14.535,11.251496,5.9215684,58,1,21
35877,M,local,local,S,private,0,40,1,0,38,40,1,3.5408163,1.1428572,0,1.1564626,13.535,15.101786,13.481428,15.06,14.21,14.21,13.608852,0.720098,139,0,20
35927,M,local,local,S,public,0,26,2,52,25,26,1,3.3952382,1.2,0,3.4571428,13.181,14.8,13.1305,14.6895,14.61,14.61,13.648934,3.7895927,90,0,22
35972,M,local,local,S,private,0,25,1,50,25,25,1,3.4940476,1.0,0,0.9583333,15.68125,17.015,15.65875,16.915625,17.785,17.785,16.223248,1.137255,87,0,20
36154,M,foreign,local,S,public,4,6,0,40,9,10,1,3.4583333,3.0,0,0.0,11.75625,14.64375,11.44375,14.3075,15.46,15.46,11.74284,0.0,19,0,19
36172,M,local,local,S,public,2,25,0,27,24,27,1,3.8809524,1.6,0,1.4047619,13.3175,14.3475,13.271786,14.356428,11.94,11.94,13.093719,1.8010167,90,1,19
36214,M,local,local,S,private,18,13,0,0,18,31,1,3.5055556,3.5,6,15.916667,8.562917,12.4425,8.6225,12.224167,9.82375,12.25125,9.068219,20.208729,41,1,19
36215,F,local,local,S,public,0,39,0,0,39,39,1,3.4455783,1.1428572,0,4.571429,15.719643,16.883215,15.513214,16.871786,15.8525,16.2575,16.04009,4.238311,134,1,20
36307,F,local,local,S,private,1,28,0,29,28,29,1,3.52,1.2,0,2.12,13.843,15.4235,14.0065,15.435,14.65,14.65,14.6058,2.4983096,97,0,19
36449,M,local,local,S,private,4,36,0,0,36,40,1,3.3611112,1.1666666,0,5.4761906,12.699583,15.101666,12.682917,14.944167,14.905,14.905,13.84028,6.767157,121,1,19
36513,M,local,local,S,private,7,20,0,0,19,27,1,3.5,2.6666667,1,4.964286,11.79,14.904643,11.544642,13.786428,15.339167,16.244167,12.297796,5.2135077,67,1,20
36678,M,foreign,local,S,private,7,18,0,0,21,25,1,3.4880953,1.6666666,0,3.2916667,9.160625,14.97625,9.02375,14.89,17.325,17.325,11.644492,3.6078432,61,1,19
36681,M,local,local,S,public,9,17,0,0,21,26,1,3.4466667,2.0,0,4.0333333,8.604,13.1625,8.504,13.105,14.065,14.065,11.433923,5.4864254,57,1,20
36719,M,local,local,S,private,7,27,0,0,28,34,1,3.774074,2.5,0,3.9444444,12.931945,14.008056,13.057222,13.939722,12.105,12.105,12.49498,5.7612457,95,1,21
36953,M,local,local,S,private,8,20,0,28,20,28,1,3.8492064,2.3333333,1,3.1944444,11.235833,13.584583,11.094167,13.462083,14.69,14.69,10.708064,4.5518208,70,1,20
37007,M,local,local,S,private,3,22,0,0,22,25,1,3.4866667,2.0,0,2.0,12.7585,13.911,12.758,13.945,13.35,13.35,13.214504,2.4117646,78,1,18
37031,F,local,local,S,private,0,25,1,0,25,25,1,3.4940476,1.0,0,0.20833333,17.371876,18.8675,17.285,18.8175,19.16,19.16,17.849665,0.3137255,87,0,19
37042,F,local,local,S,private,0,25,1,0,25,25,1,3.4940476,1.0,0,0.125,16.389376,18.358126,16.12,18.188126,18.865,18.865,17.005224,0.23529412,87,0,18
37054,M,local,local,S,private,6,19,0,0,19,25,1,3.2349207,2.3333333,0,2.1555555,12.702917,14.086667,12.7475,14.117084,11.76,11.76,12.744348,2.5129411,64,1,18
37095,F,local,local,S,private,4,20,0,0,19,24,1,3.6559525,1.25,0,0.16666667,13.161875,15.78375,12.675625,15.346875,16.53,16.53,13.528846,0.1633987,70,0,18
37115,M,local,local,S,public,3,20,0,0,20,23,1,3.4166667,1.25,0,1.6666666,12.715,15.15125,12.649375,14.744375,15.1875,15.3825,13.549161,2.5575447,67,1,18
37199,M,local,local,S,public,8,9,0,0,12,17,1,3.55,5.0,0,2.7083333,9.625625,11.865625,9.466875,11.860625,12.2,12.2,9.957241,4.094579,29,1,19
37205,M,local,local,S,private,3,23,0,0,23,26,1,3.6,1.5,0,1.1,12.6595,14.2785,12.437,14.197,14.763333,14.763333,13.1687,1.3574661,77,1,19
37220,M,local,local,S,public,5,20,0,0,20,25,1,3.7142856,1.5,0,2.1761904,11.705,13.851,11.397,13.701,14.04,14.04,12.450404,3.7058823,67,1,19
37261,M,foreign,local,S,public,9,6,0,0,6,15,1,3.8055556,2.0,0,0.0,9.315833,12.600833,9.315833,12.600833,9.315833,12.600833,10.591826,0.0,22,0,17
37277,M,local,local,S,private,2,24,0,0,23,26,1,3.6033332,1.5,0,0.65,14.664,16.5345,14.534,16.3055,17.005,17.005,14.851346,0.98039216,84,1,18
37305,M,local,local,S,private,3,21,0,0,21,24,1,3.5416667,1.25,0,0.75,12.67375,14.15875,12.613125,14.11,13.75,13.75,12.98855,0.75571895,73,1,18
37312,M,local,local,S,private,12,16,0,0,19,28,1,3.4563491,2.3333333,3,11.004762,10.172916,13.364166,10.019584,13.12125,14.805,14.805,10.98091,13.914566,55,1,20
37344,F,local,local,S,private,3,10,0,26,10,13,1,3.7619047,1.5,0,2.8333333,12.34,14.6075,13.1275,14.7125,11.7,11.7,12.672469,3.1674209,35,0,18
37416,F,local,local,S,private,0,26,1,0,26,26,1,3.4702382,1.0,0,1.2083334,16.183125,17.819374,16.086876,17.4725,18.955,18.955,16.643673,1.3574661,90,0,18
37417,M,foreign,local,S,private,7,12,0,0,13,19,1,3.9166667,1.6666666,0,6.4583335,10.57125,12.844375,10.4575,12.615625,12.7,12.7,12.159763,8.436533,43,1,18
37427,M,local,local,S,private,2,22,0,0,21,24,1,3.5625,1.25,0,0.083333336,14.740625,17.136875,14.579375,16.713125,18.07,18.07,15.443746,0.12254902,78,1,18
37455,F,local,local,S,private,1,21,1,0,21,22,1,3.5416667,1.25,0,0.20833333,14.19875,16.891874,13.828125,16.73625,18.34,18.34,15.290263,0.35650623,73,0,18
37521,F,local,local,S,private,7,18,0,0,20,25,1,3.5392857,2.5,1,5.6845236,11.14,14.09625,11.104375,14.15375,14.035,14.035,12.120392,6.7843137,60,0,19
37536,M,local,local,S,private,4,8,0,36,9,12,1,3.5,2.0,2,19.166666,11.05375,13.58375,11.05,13.60625,14.28,14.28,10.6085,23.529411,25,1,21
37572,F,foreign,local,S,private,9,18,0,0,19,27,1,3.5214286,2.0,3,10.476191,10.727,12.98,10.9825,12.8045,11.82,11.82,11.790523,15.286856,62,1,19
37605,M,foreign,local,S,private,0,32,0,0,32,32,1,3.4238095,1.0,0,2.5857143,13.5875,15.161,13.4855,15.0315,14.835,14.835,14.248169,3.3731618,109,1,22
37716,F,local,local,S,public,11,12,0,0,16,23,1,3.7291667,2.5,0,2.5416667,9.091875,13.699375,8.8925,11.8975,14.325,14.325,10.414352,3.367434,40,1,18
37752,M,local,local,S,public,3,22,0,0,22,25,1,3.4940476,1.25,0,1.7916666,12.98125,15.51875,12.7825,15.4025,16.575,16.575,14.0548,2.254902,75,1,18
37797,M,foreign,local,S,private,5,23,0,0,23,28,1,3.7833333,1.5,0,4.65,11.118,14.0225,11.0245,13.8915,13.835,13.835,12.651385,5.6162467,77,1,18
37808,M,foreign,local,S,private,1,26,0,0,26,27,1,3.5095239,1.5,0,1.5571429,13.6565,15.618,13.835,15.5175,13.535,13.535,14.479174,2.305737,89,1,18
37828,M,local,local,S,public,1,20,1,21,19,21,1,3.4642856,1.0,0,1.5833334,15.0675,17.390833,14.851666,17.186666,17.44,17.44,16.412739,2.2875817,70,0,19
37839,M,local,local,S,private,0,20,0,20,20,20,1,3.077381,1.25,0,0.5833333,16.2975,17.714375,16.199375,17.729376,17.91,17.91,17.02417,0.88235295,67,1,19
37842,M,local,local,S,private,0,25,0,0,25,25,1,3.4940476,1.0,0,3.8333333,14.966875,17.12625,14.77125,17.086876,17.725,17.725,16.034927,4.490196,87,1,19
37859,M,foreign,local,S,private,11,13,0,0,17,24,1,3.7541666,2.5,0,1.6458334,8.535,13.4325,8.509375,13.134375,15.24,15.24,10.544209,1.5727124,46,1,18
37870,M,local,foreign,S,private,7,17,0,0,18,24,1,3.744762,3.0,0,3.1142857,10.483,13.095,10.435,12.48,15.525,15.525,10.893367,4.35049,58,0,19
37902,M,local,local,S,private,6,17,0,0,21,23,1,3.575,1.6666666,0,2.5,11.025625,14.38375,11.025625,14.38375,11.025625,14.38375,12.184987,2.7919865,59,1,19
37950,M,foreign,local,S,private,0,25,0,0,25,25,1,3.4940476,1.0,0,0.16666667,15.459375,17.03875,15.1725,16.986876,17.88,17.88,16.150032,0.15686275,87,1,19
38111,F,foreign,foreign,S,public,2,6,0,8,6,8,1,3.9285715,1.5,0,0.0,10.505,13.2275,10.505,13.2275,10.505,13.2275,12.474675,0.0,22,0,20
38114,M,local,local,S,private,7,18,0,0,25,25,1,3.454762,2.0,0,3.0761905,11.832,14.872,11.7495,14.7005,15.74,15.74,13.25294,4.6862745,63,1,22
38145,M,local,foreign,S,private,2,25,1,0,24,27,1,3.5372024,1.25,0,2.8214285,12.606875,15.761875,12.415625,15.955,15.08,15.08,13.985489,3.5221496,86,0,18
38167,M,local,local,S,private,5,23,0,0,23,28,1,3.7170634,1.75,0,4.7430553,13.2175,14.59,13.019167,14.529166,16.12,16.12,13.4116,6.0679274,79,1,19
38231,M,foreign,local,S,public,0,19,1,19,19,19,1,3.436508,1.0,0,0.5555556,17.090834,18.6975,16.979166,18.685,18.965,18.965,17.897806,0.61919504,65,0,18
38250,M,local,local,S,private,6,8,0,14,9,14,1,3.5833333,4.0,0,0.33333334,10.96,13.4375,10.96,13.4375,10.96,13.4375,11.1352215,0.77030814,27,1,19
38278,M,local,local,S,private,4,18,0,0,18,22,1,3.5,1.6666666,0,1.2916666,12.51375,14.555,12.386875,14.540625,14.905,14.905,12.960291,1.7602495,61,1,18
38291,M,local,local,S,private,4,21,0,0,22,25,1,3.3,2.0,0,0.8666667,12.948,14.7055,12.86,14.568,14.95,14.95,13.057488,1.2352941,72,1,18
38311,M,local,local,S,public,0,26,0,0,26,26,1,3.4404762,1.0,0,0.3809524,16.58875,18.503124,16.425,18.585625,17.54,17.94,17.50373,0.5090498,89,1,18
38722,M,local,local,S,private,1,25,0,0,26,26,1,3.5059524,1.0,0,2.75,13.925,16.406876,13.978125,16.300625,15.18,15.18,15.060077,3.035445,87,1,25
38830,M,foreign,local,S,public,3,24,0,0,26,27,1,3.3630953,1.25,0,1.0476191,13.721875,16.435,13.458125,16.063126,16.98375,17.00125,14.598145,1.3253449,79,0,20
38903,M,local,local,S,private,2,25,0,0,25,27,1,3.358631,1.25,0,7.4166665,12.994375,15.095625,13.18625,15.11125,13.4275,14.4925,13.818007,7.8431373,81,1,24
39242,F,local,local,S,private,2,19,1,0,18,21,1,3.3809524,1.6666666,0,2.6607144,13.4125,16.6675,13.52,16.805,14.42375,14.56125,14.492472,3.6414566,65,0,18
39376,M,local,local,S,private,1,21,0,0,22,22,1,3.2738094,1.6666666,0,1.9583334,14.145,16.000626,14.025,15.925,15.535,15.535,15.1162815,2.673797,70,1,18
39471,M,local,local,S,private,1,11,0,0,12,12,1,3.5833333,1.5,0,0.0,14.095,16.95,13.94,16.6125,17.4,17.4,14.7275,0.0,39,1,17
39488,M,foreign,local,S,private,4,16,0,0,18,20,1,3.452381,4.0,0,4.2380953,13.05,15.105833,13.1175,14.929167,16.14,16.14,14.11469,5.490196,56,1,18
39594,M,foreign,local,S,private,1,13,0,0,13,14,1,3.936508,1.3333334,0,0.0,15.181666,16.575,15.173333,16.535,16.51,17.41,15.086914,0.0,45,1,17
39609,M,local,local,S,private,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,16.48875,18.08125,16.27375,18.17375,18.04,18.04,16.9126,0.0,43,1,18
39613,M,local,local,S,private,3,10,0,0,10,13,1,3.5952382,1.5,0,0.0,11.4225,15.0325,11.3475,14.56,16.96,16.96,13.444315,0.0,34,1,18
39618,F,foreign,local,S,private,2,10,0,0,10,12,1,3.5833333,1.5,0,0.0,11.67125,15.1425,11.2425,15.15375,15.76,15.76,12.6538,0.0,34,1,18
39620,M,foreign,foreign,S,private,1,12,0,0,12,13,1,4.0,1.3333334,0,0.0,13.01,14.488334,12.928333,14.080833,17.1,17.1,13.570185,0.0,43,0,17
39639,M,local,local,S,public,1,12,0,0,12,13,1,4.0,1.3333334,0,0.0,15.509167,17.0275,15.476666,17.091667,17.66,17.66,15.994077,0.0,43,1,17
39699,M,local,local,S,private,0,10,0,10,10,10,1,3.8333333,1.0,0,0.0,15.23375,16.95375,15.23375,16.95375,15.23375,16.95375,15.72594,0.0,38,1,18
39749,F,local,local,S,private,3,9,0,12,11,12,1,3.5,2.0,0,0.0,10.60125,16.67125,10.0325,16.58875,16.95,16.95,12.17225,0.0,30,0,17
39754,M,local,local,S,private,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,15.52375,17.47625,15.47625,17.50375,17.56,17.56,15.96105,0.0,43,1,18
39755,M,local,local,S,private,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,14.11125,16.58,13.94625,15.67625,17.88,17.88,14.83515,0.0,43,1,17
39760,F,local,local,S,private,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,18.0475,18.84,18.0475,18.52125,19.92,19.92,17.9886,0.0,43,0,18
39849,M,local,local,S,private,0,13,0,0,13,13,1,3.4761906,1.0,0,0.0,15.2275,18.02875,15.0625,17.90625,17.36,18.08,15.972523,0.0,45,1,17
39851,M,local,local,S,private,4,10,0,0,10,14,1,4.05,4.0,0,0.0,11.970834,14.923333,11.89,14.335834,17.55,17.55,12.474565,0.0,34,1,17
39858,M,local,local,S,private,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,16.535,18.1075,16.48125,18.18375,18.39,18.39,16.98395,0.0,43,1,17
39861,M,foreign,local,S,private,2,11,0,0,12,13,1,3.3888888,2.0,0,0.0,12.855833,14.245,12.846666,13.805,17.0,17.0,13.514416,0.0,39,1,17
39886,F,local,local,S,private,4,8,0,0,11,12,1,3.9555554,4.0,0,0.0,10.085,11.155833,10.084167,11.4025,13.09,13.09,11.853592,0.0,26,0,17
39907,M,foreign,local,S,private,5,5,0,0,7,10,1,3.8333333,3.0,0,0.0,10.82125,13.2725,10.82125,13.2725,10.82125,13.2725,11.03692,0.0,18,1,17
39936,M,local,local,S,private,2,10,0,0,10,12,1,3.5833333,1.5,0,0.0,11.66125,15.245,11.6075,14.92625,16.5,16.5,12.93525,0.0,34,1,18
39951,M,local,local,S,private,0,21,0,0,20,21,1,3.125,1.25,0,0.35714287,16.25125,17.348125,16.003124,17.339375,18.92,18.92,16.477377,0.5135388,72,1,18
39965,M,foreign,local,S,private,2,6,0,16,6,8,1,3.75,0.5,0,9.375,10.5475,12.5775,10.5475,12.5775,10.5475,12.5775,13.2559,11.274509,22,1,19
40062,M,local,local,S,private,2,10,0,0,11,12,1,3.5,1.5,0,0.0,12.9425,15.46125,12.92625,15.5425,15.72,15.72,12.6615,0.0,34,1,18
40085,M,local,local,S,private,5,9,0,0,12,14,1,3.4571428,4.0,0,0.0,10.451667,12.805,10.151667,12.505,13.35,13.65,11.390207,0.0,29,1,17
40110,M,local,local,S,private,3,8,0,0,10,11,1,3.6785715,3.0,0,0.0,10.5325,14.32625,10.395,13.42,18.18,18.18,12.741209,0.0,27,1,17
40118,F,local,local,S,private,0,13,0,0,13,13,1,3.4761906,1.0,0,0.0,16.13,17.54625,16.0975,16.91375,17.945,19.075,16.460762,0.0,45,0,18
40156,F,local,local,S,private,4,6,0,10,7,10,1,3.625,2.0,0,0.0,11.30625,14.7725,11.30625,14.7725,11.30625,14.7725,13.09914,0.0,21,0,17
40158,F,local,local,S,private,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,15.13125,17.94375,14.9325,17.81625,18.97,18.97,16.16225,0.0,43,0,17
40161,M,foreign,foreign,S,public,0,14,0,0,14,14,1,3.3174603,1.3333334,0,0.0,15.2925,16.1175,15.1475,16.060833,17.585,17.655,16.078564,0.0,48,1,17
40222,M,foreign,foreign,S,private,1,12,0,0,12,13,1,4.0,1.3333334,0,0.0,13.060833,14.553333,13.113334,14.7025,14.25,14.25,14.007246,0.0,43,0,17
40235,M,local,local,S,public,0,13,0,0,13,13,1,3.4761906,1.0,0,0.0,15.31125,17.03875,15.27625,16.74125,16.9525,18.3975,15.887539,0.0,45,1,17
40248,F,local,local,S,private,5,8,0,0,11,13,1,3.475,3.0,0,0.0,10.16625,13.50375,9.42,12.85875,15.46,15.46,11.375846,0.0,26,0,18
40264,M,local,local,S,private,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,16.2975,17.24875,16.2275,17.285,17.94,17.94,16.36835,0.0,43,1,18
40275,M,local,local,S,public,2,6,1,8,6,8,1,3.75,1.0,0,0.0,12.8875,17.73,12.8875,17.73,12.8875,17.73,17.4118,0.0,22,0,18
40278,M,local,local,S,private,0,14,0,0,14,14,1,3.3174603,1.3333334,0,0.0,15.0325,16.145834,15.1725,16.135834,15.83,18.37,16.335571,0.0,48,1,17
40308,M,local,local,S,private,2,8,0,0,9,10,1,3.5833333,3.0,0,0.0,11.9475,14.34625,11.9475,14.34625,11.9475,14.34625,12.39936,0.0,27,1,18
40391,M,local,local,S,private,0,15,0,0,13,15,1,3.517857,1.0,0,0.0,14.79625,16.88375,14.87625,16.57875,15.845,17.695,16.070873,0.0,53,1,17
40395,M,local,local,S,private,0,6,0,6,6,6,1,3.6666667,1.0,0,0.0,17.3875,18.3425,17.3875,18.3425,17.3875,18.3425,17.4827,0.0,22,1,18
40396,M,foreign,foreign,S,private,3,11,0,0,11,14,1,3.5416667,1.5,0,0.0,13.29125,15.77375,13.10625,15.48125,16.9,16.9,13.919714,0.0,37,0,18
40443,F,local,local,S,private,1,13,0,0,12,14,1,3.625,1.0,0,0.0,14.6425,16.29,14.5475,15.82875,17.52,17.52,15.350529,0.0,46,0,18
40547,M,local,local,S,private,0,7,0,7,6,7,1,3.857143,1.0,0,0.0,14.92,16.74,14.92,16.74,14.92,16.74,16.1277,0.0,27,1,17
40554,M,local,local,S,private,2,19,0,0,18,21,1,3.1458333,1.6666666,0,0.4375,13.435,15.2625,13.20375,15.0375,16.4,16.4,14.162733,0.9337068,66,1,18
40626,M,local,local,S,private,7,13,0,0,15,20,1,3.7125,2.5,0,1.5625,11.475625,13.144375,11.4125,13.3775,12.745,12.745,12.8055,3.0392158,48,1,22
40681,M,local,local,S,private,1,13,0,0,12,14,1,3.625,1.0,0,0.0,13.47625,15.75625,13.47625,15.6025,15.56,15.56,14.778743,0.0,46,1,17
40685,M,local,local,S,private,4,8,0,0,9,12,1,3.5833333,4.0,0,0.0,8.066667,9.5025,7.7608333,8.9383335,13.36,13.36,10.038658,0.0,27,1,18
40701,M,local,local,S,private,0,16,0,0,14,16,1,3.3452382,1.3333334,0,0.0,15.050834,15.900833,14.884167,15.899167,16.565,17.375,15.341281,0.0,56,1,17
40715,M,local,local,S,private,5,1,0,6,6,6,1,3.6666667,1.0,0,0.0,5.935,11.255,5.935,11.255,5.935,11.255,8.2536,0.0,3,1,18
40721,M,local,local,S,private,1,14,0,0,14,15,1,3.2857144,1.3333334,0,0.0,12.923333,15.093333,12.741667,15.023334,15.29,16.99,15.147387,0.0,48,1,17
40725,M,local,local,S,private,4,7,0,0,10,11,1,3.1607144,3.0,0,0.0,9.4375,14.19,8.9375,12.3375,14.905,14.955,10.905818,0.0,21,1,17
40739,M,local,local,S,private,3,7,0,0,8,10,1,3.7380953,3.0,0,0.0,10.53,13.515,9.91125,13.35,16.0,16.0,11.55266,0.0,22,1,20
40757,M,foreign,local,S,private,0,11,0,0,11,11,1,3.25,3.0,0,0.0,15.0825,17.425,14.98,17.475,16.2175,16.5325,15.664291,0.0,35,1,24
40813,M,local,local,S,public,2,11,0,0,11,13,1,3.6785715,1.5,0,0.0,14.4275,16.8075,14.3775,16.5675,18.14,18.14,15.638807,0.0,39,1,21
40825,F,foreign,foreign,S,private,2,13,0,0,12,15,1,3.75,1.3333334,0,0.0,13.3475,16.085,13.055833,15.97,16.2,16.2,14.814587,0.0,46,0,18
40832,M,foreign,local,S,public,5,7,0,0,10,12,1,3.625,3.0,0,0.0,9.8075,12.9725,9.8075,12.9725,9.8075,12.9725,11.404134,0.0,24,0,22
40862,M,foreign,local,S,private,0,6,0,6,6,6,1,3.6666667,0.5,0,0.0,14.8525,16.3775,14.8525,16.3775,14.8525,16.3775,15.3845,0.0,22,1,18
40882,M,local,local,S,private,8,3,0,0,9,11,1,3.7301588,4.0,0,0.0,1.64,5.55,1.64,5.55,1.64,5.55,6.0699363,0.0,11,1,22
40920,M,local,local,S,private,6,6,0,0,9,12,1,3.7857144,4.0,0,0.0,9.319167,13.11,9.319167,13.11,9.319167,13.11,12.387267,0.0,20,1,18
40983,M,local,local,S,public,0,12,1,0,12,12,1,3.5833333,1.0,0,0.0,15.56,17.905,15.53625,17.5525,19.58,19.58,16.0876,0.0,43,0,17
41010,M,foreign,foreign,S,private,2,11,0,0,12,13,1,3.6785715,1.5,0,0.0,12.01125,14.96625,11.8575,14.0925,15.68,15.68,13.555608,0.0,39,0,18
41067,M,local,local,S,private,2,13,0,0,13,15,1,4.0,1.3333334,0,0.0,12.27,14.99,11.89,14.793333,17.14,17.5,14.168667,0.0,45,1,18
41072,M,foreign,foreign,S,private,7,1,0,8,6,8,1,3.75,1.0,0,0.0,3.5625,11.225,3.5625,11.225,3.5625,11.225,8.4527,0.0,3,0,20
41119,M,local,local,S,private,3,7,0,0,10,10,1,3.3333333,3.0,0,0.0,11.08625,14.93125,10.3,14.735,15.32,15.32,11.909,0.0,22,1,18
41132,M,foreign,local,S,private,4,9,0,0,11,13,1,3.6785715,3.0,0,0.0,9.37875,14.91375,8.385,14.595,14.76,14.76,12.398539,0.0,30,1,17
41157,F,local,local,S,private,1,6,0,14,6,7,1,3.857143,0.5,0,0.0,14.475,16.96,14.475,16.96,14.475,16.96,16.2768,0.0,22,0,18
41158,M,local,local,S,public,5,3,0,8,6,8,1,3.75,2.0,0,0.0,2.2275,11.78,2.2275,11.78,2.2275,11.78,9.8214,0.0,11,1,20
41207,M,local,local,S,private,2,12,0,0,13,14,1,3.6111112,1.3333334,0,0.0,12.5625,14.8175,12.458333,14.63,18.84,18.84,13.916114,0.0,43,1,18
41212,M,local,local,S,public,5,10,0,0,11,15,1,3.5833333,4.0,0,0.0,9.9383335,12.674167,9.538333,11.736667,17.17,18.39,12.33052,0.0,32,1,21
41238,F,local,local,S,private,4,11,0,0,11,15,1,4.0833335,2.0,0,0.0,9.5575,13.431666,9.554167,12.756667,16.36,16.36,12.228026,0.0,40,0,17
41242,M,local,local,S,private,3,8,0,0,11,11,1,3.4333334,3.0,0,0.0,11.23875,14.49625,11.17125,13.31125,16.03,16.03,12.176673,0.0,27,1,17
41283,M,local,foreign,S,private,3,10,0,0,10,13,1,3.5357144,1.5,0,0.0,10.79,14.08625,10.97,14.105,11.5,11.5,13.129046,0.0,35,0,17
41325,M,foreign,foreign,S,private,6,0,0,6,6,6,1,3.6666667,1.0,0,0.0,8.315,9.05,8.315,9.05,8.315,9.05,8.5668,0.0,0,0,18
41567,F,foreign,local,S,public,4,7,0,0,10,11,1,3.55,3.0,0,0.0,10.46875,13.52125,10.045,13.51,13.26,13.26,11.820073,0.0,25,0,19
41616,M,local,local,S,private,3,9,0,0,10,12,1,3.7285714,1.5,0,0.0,11.3325,14.21,10.57,13.99625,14.6,14.6,12.581792,0.0,32,1,20
41781,M,foreign,foreign,S,public,0,8,1,8,6,8,1,3.75,1.0,0,0.0,15.7775,17.7325,15.7775,17.7325,15.7775,17.7325,16.935,0.0,30,0,21
41857,M,foreign,local,S,private,4,3,1,7,5,7,1,3.7142856,2.0,0,0.0,6.2,12.79,6.2,12.79,6.2,12.79,12.3356,0.0,11,0,18
41949,F,foreign,foreign,S,public,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,15.745,16.8875,15.68375,16.80125,18.52,18.52,16.06425,0.0,43,0,19
41980,M,local,local,S,private,0,13,0,0,13,13,1,3.3888888,1.3333334,0,0.0,14.779166,15.743333,14.743333,15.605833,17.19,17.19,15.692477,0.0,46,1,20
42018,M,local,local,S,private,6,6,0,0,9,12,1,3.6944444,4.0,0,0.0,6.37,9.5008335,6.37,9.5008335,6.37,9.5008335,9.7087,0.0,20,1,19
42038,M,local,local,S,private,2,6,0,8,6,8,1,3.9285715,1.5,0,0.0,11.695,14.0925,11.695,14.0925,11.695,14.0925,13.164838,0.0,22,1,18
42211,M,foreign,local,S,public,7,5,0,0,10,12,1,3.4166667,2.0,0,0.0,8.84625,11.99625,8.2325,11.43125,11.2325,13.3775,9.94465,0.0,16,0,18
42258,M,local,local,C,private,5,7,0,0,11,12,1,3.7222223,4.0,0,0.0,9.645,13.765,9.645,13.765,9.645,13.765,10.956533,0.0,26,0,17
42396,M,foreign,local,S,private,5,9,0,0,11,14,1,4.05,4.0,0,0.0,9.8975,12.49,9.6883335,12.3975,15.46,15.46,11.494093,0.0,30,1,19
42478,M,local,local,S,private,5,9,0,0,12,14,1,3.375,3.0,0,0.0,9.58125,14.8925,9.0825,14.4575,15.12,15.94,11.853429,0.0,27,1,20
42856,M,foreign,foreign,S,public,0,7,0,0,7,7,1,3.3333333,1.5,0,0.0,18.4975,19.17625,18.4975,19.17625,18.4975,19.17625,18.56803,0.0,25,1,19
42951,M,local,local,S,private,2,6,0,0,6,8,1,3.9285715,1.5,0,0.0,11.32,13.9325,11.32,13.9325,11.32,13.9325,13.54185,0.0,22,1,21
43077,M,foreign,local,S,private,5,2,0,0,6,7,1,3.857143,1.0,0,0.0,3.79,11.435,3.79,11.435,3.79,11.435,8.3195,0.0,8,1,18
43167,M,local,local,S,public,0,6,0,0,6,6,1,3.6666667,1.0,0,0.0,12.9175,15.56,12.9175,15.56,12.9175,15.56,14.5068,0.0,22,1,23
43203,F,foreign,foreign,S,public,0,6,0,0,6,6,1,3.6666667,0.5,0,0.0,13.29,16.255,13.29,16.255,13.29,16.255,15.0095,0.0,22,0,21
